StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q21,Q21_DO,Q22,Q22_DO,Q23,Q23_DO,Q24,Q24_DO,Q25,Q25_DO,Q26,Q26_DO,Q27,Q27_DO,Q28,Q28_DO,Q29,Q29_DO,Q30,Q30_DO,Q31,Q31_DO,Q32,Q32_DO,Q33,Q33_DO,Q34,Q34_DO,Q35,Q35_DO,Q36,Q36_DO,Q37,Q37_DO,Q38,Q38_DO,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q45_DO,Q46,Q46_DO,Q47,Q47_DO,Q48,Q48_DO,Q49,Q49_DO,Q50,Q50_DO,Q51,Q51_DO,Q52,Q52_DO,Q53,Q53_DO,Q54,Q54_DO,Q55,Q55_DO,Q56,Q56_DO,Q10,Q11,Q12,Q13,SC0,PROLIFIC_PID,block_order_1,block_order_2,block_order_3,block_order_4,block_order_5,block_order_6,Block1_DO,Block2_DO,Block3_DO,Block4_DO,Block5_DO,Block6_DO
7/26/2020 9:43:25,7/26/2020 9:51:35,0,88.196.92.35,100,490,1,7/26/2020 9:51:36,R_xgsPX2SVVj8dLC9,,,,,58.222503662109375,26.4210968017578125,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,5,4|5|6|1|7,,,,,,,,,8,8|10|7|11|9,,,,,6,5|6|4|7|1,,,,,,,,,,,,10,,,,,,,,,,,,,5,4|5|7|6|1,,,,,,,,,6,5|1|4|7|6,,,,,2,2,3,7 minutes,3,5ed67565e923be0aaf9e3cca,6,3,2,5,4,1,Q25,Q30,Q33,Q40,Q49,Q54
7/26/2020 9:40:57,7/26/2020 9:51:36,0,79.168.217.2,100,639,1,7/26/2020 9:51:36,R_UmRTrUND2ifNTuF,,,,,38.73370361328125,-9.4093017578125,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,4,7|1|5|4|6,,,,,,,,,,,,,,,,,,,7,7|8|9|10|11,,,,,,,,,5,5|6|4|7|1,,,,,,,,,,4,,,,,,,5,6|4|7|1|5,,,,,,,,,,,6,5|6|1|7|4,,,,,3,1,5,10,3,5ec2ccabec26b70d7d0be8d5,3,1,2,5,6,4,Q21,Q31,Q36,Q44,Q48,Q54
7/26/2020 9:40:48,7/26/2020 9:51:37,0,89.132.216.47,100,649,1,7/26/2020 9:51:37,R_3IYPgeJEBF4aDlq,,,,,47.9080963134765625,19.041595458984375,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,6,7|1|4|5|6,,,,,,,,,,,8,11|9|1|10|8,,,,,,,,,,,5,5|6|7|4|1,,,,,,,,,7,,,,,,,,5,5|4|6|1|7,,,,,,,6,7|5|1|4|6,,,,,,,,,,,2,1,2,5,6,5d433248638dca0015da9d7b,3,1,4,6,2,5,Q23,Q29,Q35,Q41,Q47,Q51
7/26/2020 9:45:11,7/26/2020 9:51:40,0,94.71.99.18,100,388,1,7/26/2020 9:51:40,R_2VqkpOEk7x3KM46,,,,,37.9842071533203125,23.7353057861328125,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,4,5|1|6|7|4,,,,,,,,,,,,,,,8,10|11|9|7|8,,,,,,,,,5,4|7|5|1|6,,,,,,,4,,,,,,,,4,7|6|5|4|1,,,,,6,7|5|6|1|4,,,,,,,,,,,2,2,5,6-7 minutes,3,5eac16121aa756036b67bc5d,2,4,3,1,6,5,Q24,Q32,Q37,Q43,Q48,Q51
7/26/2020 9:40:19,7/26/2020 9:51:43,0,190.160.21.58,100,684,1,7/26/2020 9:51:43,R_BWhlAZoZtB53ELn,,,,,-36.83349609375,-73.04869842529296875,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,5,5|7|4|1|6,,,,,,,,,,,14,1|12|14|15|13,,,,,,,,,,,,,,,,,,,,,4,1|5|6|7|4,,,,7,,,,,,,,,,,5,4|7|5|6|1,,,,,,,,,,,6,5|7|6|4|1,,,2,1,3,7,3,5f1157c4f8cc27367f354c68,2,4,1,6,3,5,Q21,Q27,Q38,Q42,Q49,Q55
7/26/2020 9:47:10,7/26/2020 9:51:56,0,89.64.91.67,100,285,1,7/26/2020 9:51:56,R_1j7jqrWiWDgozoR,,,,,52.24920654296875,21.00030517578125,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,7,1|7|6|4|5,,,,,,,14,14|15|12|13|1,,,,,,,,,,,6,7|5|4|1|6,,,,,,,,,,,,,,,7,,5,4|7|6|1|5,,,,,,,,,,,,,6,1|4|7|6|5,,,,,,,,,2,1,2,about 5 mins,3,5f11ea4b1589680d0353551c,3,2,5,4,1,6,Q23,Q27,Q33,Q43,Q45,Q52
7/26/2020 9:39:24,7/26/2020 9:52:08,0,82.53.138.140,100,763,1,7/26/2020 9:52:08,R_2PbpgUZTG1Kuth7,,,,,43.70849609375,10.403594970703125,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,6,4|6|7|1|5,,,,,,,,,,,,,,,,,8,9|11|8|7|10,,,5,5|1|4|7|6,,,,,,,,,,,,,,4,,,,,,,,,,,5,7|6|1|4|5,,,6,7|1|4|5|6,,,,,,,,,3,1,2,8,5,55a2159bfdf99b3cec08f1a9,1,3,4,5,6,2,Q23,Q32,Q34,Q44,Q50,Q52
7/26/2020 9:43:32,7/26/2020 9:52:20,0,84.140.98.166,100,527,1,7/26/2020 9:52:21,R_NUSDHiDim3Uur9D,,,,,51.533294677734375,9.9333038330078125,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,6,1|5|7|6|4,,,,,,,,,,,,,,,,,8,11|7|8|10|9,,,,,5,6|1|4|5|7,,,,,,,,,,9,,,,,,,,,,,,,5,6|4|5|7|1,,,,,,,,,6,4|5|6|1|7,,,,,4,1,7,10,5,5d97091b1787f60011e03cdf,5,2,3,4,6,1,Q22,Q31,Q34,Q40,Q49,Q54
7/26/2020 9:44:51,7/26/2020 9:52:22,0,86.111.139.201,100,451,1,7/26/2020 9:52:23,R_2PpYcOq9rrkW46p,,,,,46.2281951904296875,7.3572998046875,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,6,4|1|6|7|5,,,,,,,,,8,9|8|10|7|11,,,,,,,5,5|4|1|6|7,,,,,,,,,,11,,,,,5,6|4|7|1|5,,,,,,,,,,,,,,,,,,,,,6,6|4|1|5|7,3,2,5,6,6,5ba8a047ef181f0001672bc2,2,6,1,4,3,5,Q25,Q30,Q34,Q40,Q45,Q56
7/26/2020 9:39:50,7/26/2020 9:52:45,0,92.249.241.78,100,775,1,7/26/2020 9:52:45,R_1dLc4L3XEoTdkCP,,,,,47.4983978271484375,19.0404052734375,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,,,6,6|7|5|4|1,,,,,,,,,,,8,10|11|7|8|9,,,5,1|5|7|6|4,,,,,,,,,,,,6,,,,,,,,,,,,,5,5|7|6|1|4,,,,,,,,,,,6,7|5|6|1|4,3,2,7,10,5,5ed54d7d0fea040bfc6ce94c,3,5,1,2,6,4,Q26,Q32,Q34,Q42,Q50,Q56
7/26/2020 9:43:53,7/26/2020 9:53:02,0,86.23.3.37,100,549,1,7/26/2020 9:53:03,R_1MSydApGjcxszlk,,,,,51.607696533203125,-0.1660003662109375,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,,,6,7|1|6|4|5,,,,,,,8,10|11|8|7|9,,,,,,,,,,,5,6|4|1|7|5,,,,,,,7,,,,,,,,5,7|4|6|5|1,,,,,,,,,,,,,,,6,6|7|5|1|4,,,3,2,5, not sure!,6,5e9020ceb720443205b28a9d,6,1,2,3,4,5,Q26,Q30,Q36,Q41,Q47,Q55
7/26/2020 9:38:37,7/26/2020 9:53:49,0,46.109.159.126,100,911,1,7/26/2020 9:53:49,R_sNbEQEqxcmaVLpf,,,,,56.9496002197265625,24.0977935791015625,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,1,7|4|6|5|1,,,,,,,,,8,7|9|11|10|8,,,,,4,5|4|1|7|6,,,,,,,,,,,,11,,,,,,,,,5,1|7|6|5|4,,,,,,,6,1|7|4|6|5,,,,,,,,,,,3,1,1,I am not sure.,4,5c4a032ad5ef870001461898,5,4,6,3,1,2,Q25,Q30,Q33,Q40,Q47,Q51
7/26/2020 9:43:55,7/26/2020 9:54:21,0,188.80.178.5,100,625,1,7/26/2020 9:54:21,R_2tD0RSIShF7otze,,,,,39.5330047607421875,-8.1566925048828125,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,,,6,4|7|5|6|1,12,14|1|15|13|12,,,,,,,,,,,,,1,6|5|4|7|1,,,,,,,,,,,,7,,,5,7|4|5|6|1,,,,,,,,,,,,,,,6,5|1|7|4|6,,,,,,,2,1,5,10 ,5,5e72490845c9c4024095bf96,2,5,4,6,1,3,Q26,Q27,Q34,Q42,Q45,Q53
7/26/2020 9:44:40,7/26/2020 9:54:21,0,212.10.99.211,100,581,1,7/26/2020 9:54:22,R_22nrJ44zH2LZa7Q,,,,,56.1566925048828125,10.215301513671875,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,5,1|6|4|5|7,,,,,,,,,,,,,,,,,,,8,8|10|9|11|7,,,,,,,5,1|7|4|6|5,,,,,,,,,1,,,,,,5,4|1|7|5|6,,,,,,,,,,,,,,,,,6,5|4|1|7|6,4,1,5,"7 minutes, presumably",4,5e9ee520e12f9e02922c60cd,4,2,6,1,5,3,Q22,Q32,Q36,Q43,Q47,Q56
7/26/2020 9:38:11,7/26/2020 9:54:25,0,77.69.54.186,100,974,1,7/26/2020 9:54:25,R_1JQSerbq1R81qxc,,,,,37.9842071533203125,23.7353057861328125,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,6,1|7|5|6|4,,,,,,,,,8,8|10|9|1|11,,,,,,,,,,,,,,,5,5|6|7|1|4,,,,,,,7,,,,5,4|5|7|1|6,,,,,,,,,,,,,6,1|4|7|5|6,,,,,,,2,1,6,5,6,5d77bc0a4503c30001c724b8,2,1,6,4,3,5,Q24,Q29,Q37,Q43,Q46,Q53
7/26/2020 9:44:21,7/26/2020 9:54:27,0,5.67.35.239,100,605,1,7/26/2020 9:54:27,R_293NoyAh1DaLoKT,,,,,52.0045013427734375,-0.7823028564453125,anonymous,EN,0.7000000000000000000000000000000000000000000000000000,,,,,,,,,,,1,6|7|1|4|5,,,,,,,,,10,8|11|10|9|7,,,6,1|7|6|5|4,,,,,,,,,,,,8,,,,,1,4|5|7|1|6,,,,,,,,,,,5,4|1|5|6|7,,,,,,,,,,,3,2,2,2,0,5ee236e2f4a50b686fc6b6a4,1,4,2,3,5,6,Q26,Q31,Q33,Q40,Q45,Q51
7/26/2020 9:45:00,7/26/2020 9:55:19,0,31.60.227.196,100,619,1,7/26/2020 9:55:20,R_2zSHigOdDeWv5Ey,,,,,51.7631988525390625,19.4756927490234375,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,,,6,5|7|6|4|1,12,14|1|12|15|13,,,,,,,,,,,,,,,,,,,,,4,6|5|4|1|7,,,,,,6,,,,,,,,,5,6|1|5|4|7,,,,,,,,,,,6,7|5|1|6|4,,,4,2,5,8,4,5c8250c026a0940016b265da,3,5,1,4,2,6,Q26,Q27,Q38,Q44,Q49,Q55
7/26/2020 9:44:44,7/26/2020 9:56:14,0,81.190.62.177,100,689,1,7/26/2020 9:56:15,R_3nSewUrqv0XNpJ5,,,,,54.4994049072265625,18.551300048828125,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,6,4|7|1|6|5,,,,,,,,,,,8,9|7|10|8|11,,,,,,,,,,,,,,,5,4|5|6|1|7,,,,,,7,,,,,,,,,5,1|6|4|5|7,,,,,,,,,,,6,6|7|5|4|1,,,4,1,5,7,6,5d0bcf217a581100161860ae,2,3,5,6,1,4,Q24,Q30,Q38,Q44,Q49,Q55
7/26/2020 9:41:38,7/26/2020 9:57:23,0,194.31.35.245,100,945,1,7/26/2020 9:57:23,R_XAfGJ62oITbG13P,,,,,52.3755035400390625,16.8567047119140625,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,4,5|4|7|6|1,,,,,,,,,,,,,,,8,11|9|1|10|8,,,,,,,,,,,5,1|7|4|6|5,,,,,,,,,,,6,,,,,,,,5,7|5|4|1|6,,,,,,,,,,,,,6,5|4|6|1|7,,,3,3,5,4,4,5dc0856370d51c032949d2db,3,1,2,5,4,6,Q21,Q29,Q35,Q43,Q48,Q55
7/26/2020 9:39:12,7/26/2020 9:57:46,0,141.99.62.95,100,1113,1,7/26/2020 9:57:46,R_afr17QG33Np8y1X,,,,,50.8993988037109375,8.031005859375,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,5,4|5|6|1|7,,,,,,,,,8,10|4|11|9|8,,,,,,,,,,,,,,,6,5|1|4|7|6,,,,,12,,,,,,,,,,,,,,,,5,5|4|1|7|6,6,6|1|5|7|4,,,,,,,,,,,3,1,7,8,4,5b57af5f508b8c0001a69fd2,3,4,6,2,5,1,Q23,Q28,Q36,Q39,Q50,Q51
7/26/2020 9:41:15,7/26/2020 9:58:01,0,213.22.73.28,100,1005,1,7/26/2020 9:58:01,R_2dheeopGSuzx2Oz,,,,,41.5514984130859375,-8.420501708984375,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,6,5|4|1|7|6,,,,,,,,,,,,,,,,,,,8,9|8|11|10|7,,,,,,,4,5|4|6|7|1,,,,,,,,8,,,,,,,5,5|1|7|6|4,,,,,,,,,,,,,,,,,6,6|5|1|4|7,,,2,1,2,5,4,5ebaa355dbe25f0008216bd1,5,3,6,1,4,2,Q21,Q31,Q35,Q40,Q46,Q55
7/26/2020 9:44:57,7/26/2020 9:59:22,0,74.220.162.139,100,864,1,7/26/2020 9:59:22,R_YVtFQ9dxPFSN8yt,,,,,43.3679046630859375,-80.952301025390625,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,6,7|4|6|1|5,,,,,,,,,,,,,,,8,11|8|7|9|10,,,,,,,,,,,,,5,4|1|7|5|6,,,,,7,,,,,,,,,,,,5,4|5|6|7|1,,,,,,,,,6,1|4|6|5|7,,,3,2,5,10,6,5e7906c82ebff74b4ab4ff8b,4,5,2,1,6,3,Q23,Q31,Q38,Q43,Q50,Q55
7/26/2020 9:47:43,7/26/2020 10:00:16,0,82.51.161.51,100,752,1,7/26/2020 10:00:17,R_2alR8dXxAU6D0xt,,,,,41.8903961181640625,12.5124053955078125,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,1,7|1|6|4|5,,,,,,,12,13|1|15|12|14,,,,,,,,,,,5,1|4|5|7|6,,,,,,,,,,,,,,7,,,,,,,5,5|1|6|7|4,,,,,,,,,6,6|7|5|4|1,,,,,,,,,2,2,2,10,5,5b0c5c0ae9270900013bbd6f,2,3,4,6,1,5,Q23,Q27,Q33,Q42,Q47,Q52
7/26/2020 9:49:51,7/26/2020 10:00:33,0,213.205.242.29,100,642,1,7/26/2020 10:00:33,R_1ig6HkdLSr3XExS,,,,,52.4777984619140625,-1.9326019287109375,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,1,6|1|5|4|7,,,,,,,,,,,8,8|10|7|11|9,,,,,,,6,4|1|6|5|7,,,,,,,,,,,,6,,,,,,,6,4|6|5|7|1,,,,,,,,,,,,,6,1|5|4|7|6,,,4,2,5,4,2,59d418c3b37d52000122ece0,4,2,3,1,6,5,Q25,Q31,Q35,Q44,Q48,Q55
7/26/2020 9:43:32,7/26/2020 10:03:15,0,37.77.112.112,100,1183,1,7/26/2020 10:03:15,R_10ZwwKOAIFsQoUu,,,,,43.1479034423828125,12.1096954345703125,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,6,7|5|1|6|4,,,,,,,,,8,4|8|9|11|10,,,,,,,,,5,1|7|5|4|6,,,,,,,,,,,,,,,,6,,,,,5,4|7|5|1|6,,,,,,,6,7|1|6|4|5,,,,,,,,,,,2,1,7,15,5,5ec3d4fcce3cd40548b687ce,1,2,3,4,6,5,Q23,Q28,Q33,Q44,Q47,Q51
7/26/2020 9:37:30,7/26/2020 10:03:32,0,135.19.39.153,100,1562,1,7/26/2020 10:03:32,R_D7gnbzVWIz6CKc1,,,,,46.7949066162109375,-71.24700164794921875,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,6,4|6|7|1|5,,,,,,,,,8,11|8|9|10|4,,,,,,,,,,,,,,,,,,,6,7|4|1|5|6,,,,6,,,,,,,,,,,,,5,7|1|6|5|4,,,,,,,,,6,4|6|7|5|1,,,3,,7,15,4,5f01af6c3ea844304c1c13b4,4,1,3,6,2,5,Q23,Q28,Q38,Q42,Q50,Q55
7/26/2020 9:35:48,7/26/2020 10:05:50,0,86.25.227.0,100,1802,1,7/26/2020 10:05:51,R_efCQShjMBURaY9j,,,,,54.5426025390625,-0.9813995361328125,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,,,6,1|6|7|4|5,,,,,,,,,8,7|8|10|9|11,,,4,7|5|6|1|4,,,,,,,,,,,10,,,,,,,,,,,,,,5,5|7|4|6|1,,,,,6,5|4|7|1|6,,,,,,,,,2,2,3,around 5 minutes,4,5ebc52c5fbfc4c08b2fcb8c0,2,4,3,1,5,6,Q26,Q31,Q33,Q39,Q49,Q52
7/26/2020 9:36:17,7/26/2020 10:06:35,0,131.117.213.199,100,1817,1,7/26/2020 10:06:35,R_29ajnOxs63GrYOX,,,,,50.07659912109375,14.514801025390625,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,,,5,5|1|7|4|6,,,,,8,10|11|1|9|8,,,,,,,,,,,,,,,,,5,5|7|6|1|4,,,,7,,,,,,,,,5,5|6|1|4|7,,,,,,,,,,,,,6,7|5|6|4|1,,,3,2,7,10,5,5d52f8d73826ad0019fb15ad,4,2,3,6,5,1,Q26,Q29,Q38,Q42,Q48,Q55
7/26/2020 9:37:53,7/26/2020 10:10:24,0,109.196.94.102,100,1951,1,7/26/2020 10:10:24,R_b7XLGwYQutGXSRr,,,,,50.4954071044921875,19.4402008056640625,anonymous,EN,0.7000000000000000000000000000000000000000000000000000,,,,,,,,,,,6,1|5|6|7|4,12,14|12|15|1|13,,,,,,,,,,,,,,,,,,,,,5,4|5|1|7|6,,,,,,4,5,1|6|4|5|7,,,,,,,,,,,,,,,6,6|5|7|4|1,,,,,,,3,1,7,15,5,5ee8f1756f6ba90cc873a9a9,1,3,5,6,4,2,Q26,Q27,Q38,Q44,Q45,Q53
7/26/2020 9:43:29,7/26/2020 10:10:41,0,89.154.49.86,100,1632,1,7/26/2020 10:10:42,R_20SdA23M6b4WuFV,,,,,41.145294189453125,-8.529296875,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,5,7|1|4|5|6,,,,,,,,,,,,,8,9|7|10|8|11,,,,,,,,,,,,,,,5,1|5|7|4|6,12,,,,,,,,5,6|4|7|5|1,,,,,,,,,,,,,,,,,6,4|1|7|6|5,,,2,1,2,10,5,5e8b4f987028ed01735782db,5,6,1,2,3,4,Q23,Q30,Q38,Q39,Q46,Q55
7/26/2020 10:30:11,7/26/2020 10:35:18,0,109.175.133.162,100,306,1,7/26/2020 10:35:18,R_3qvyk2SWxaL9gOX,,,,,53.4766998291015625,-2.2931976318359375,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,6,6|5|4|1|7,,,,,,,,,8,11|9|10|8|4,,,,,,,,,,,,,5,5|1|4|6|7,,,,,,,12,,,,,,5,4|7|5|6|1,,,,,,,,,,,,,,,,,,,,,6,1|7|4|6|5,2,2,5,7,6,5de966a035fcd40948c78ff1,5,3,1,2,4,6,Q23,Q28,Q35,Q39,Q45,Q56
7/26/2020 9:43:59,7/26/2020 15:11:05,0,70.30.235.241,100,19625,1,7/26/2020 15:11:05,R_eVUmZ8Axxe7rXZD,,,,,45.5072021484375,-73.64980316162109375,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,6,7|4|1|6|5,,,,,,,,,,,8,11|9|8|7|10,,,,,,,,,4,5|4|7|1|6,,,,,,11,,,,,,,,,,,,,7,5|4|7|1|6,,,6,6|5|1|7|4,,,,,,,,,,,2,1,3,15,4,5eb2c2173213220518f881e2,4,1,5,6,2,3,Q25,Q31,Q36,Q40,Q49,Q51
7/29/2020 8:33:01,7/29/2020 8:36:31,0,86.18.213.237,100,209,1,7/29/2020 8:36:31,R_cYFJ3VKGaiQcyIx,,,,,50.7333984375,-1.9246063232421875,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,,,6,5|6|4|7|1,,,,,8,9|1|11|10|8,,,,,,,5,5|4|1|6|7,,,,,,,,,,,12,,,,,,5,6|1|4|5|7,,,,,,,,,,,,,6,5|7|6|4|1,,,,,,,,,2,2,3,5,6,5e274c60f1fa1b984060db37,5,6,1,4,2,3,Q26,Q29,Q33,Q39,Q45,Q52
7/29/2020 8:32:50,7/29/2020 8:36:35,0,86.180.150.65,100,224,1,7/29/2020 8:36:35,R_5ow49hLthL6U7sd,,,,,51.8166961669921875,-0.814605712890625,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,1,5|7|6|1|4,,,,,,,,,,,8,11|7|10|9|8,,,,,,,,,,,6,4|7|5|6|1,,,,,,9,,,,,,,,,5,1|4|5|6|7,,,,,,,,,,,,,6,1|6|7|5|4,,,,,4,2,2,7,3,5d4889c6643eb80001fb3f5f,6,5,1,3,4,2,Q24,Q30,Q36,Q40,Q47,Q54
7/29/2020 8:32:48,7/29/2020 8:37:01,0,82.132.241.255,100,253,1,7/29/2020 8:37:02,R_2wEmafqAKDlkQgu,,,,,51.49639892578125,-0.122406005859375,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,5,6|5|4|1|7,,,,,,,,,15,1|12|15|13|14,,,,,,,,,,,4,5|6|7|1|4,,,,,,,,,,,,,,5,,,,,,,1,7|1|4|5|6,,,,,,,6,7|6|4|5|1,,,,,,,,,,,4,1,2,5,1,5f04247aab8aa164df44cabb,6,1,2,3,5,4,Q22,Q27,Q33,Q42,Q47,Q51
7/29/2020 8:34:25,7/29/2020 8:37:03,0,174.97.166.86,100,157,1,7/29/2020 8:37:03,R_1PUxFeP26rv3H3r,,,,,44.180694580078125,-88.4759979248046875,anonymous,EN,0.7000000000000000000000000000000000000000000000000000,,,,,,,,,1,1|5|7|6|4,,,,,,,,,,,8,9|10|11|7|8,,,,,1,7|5|1|4|6,,,,,,,,,,,,,,7,,,,,5,1|4|7|6|5,,,,,,,6,6|7|1|5|4,,,,,,,,,,,4,2,3,4,4,5c3e012952f38e0001331e40,1,2,5,3,4,6,Q25,Q31,Q34,Q44,Q47,Q51
7/29/2020 8:34:26,7/29/2020 8:37:05,0,86.6.249.82,100,158,1,7/29/2020 8:37:05,R_24jw2hBDpShHF3W,,,,,54.5579071044921875,-1.3280029296875,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,6,1|5|4|6|7,,,12,15|14|1|13|12,,,,,,,,,,,,,4,6|1|7|5|4,,,,,,,,,,8,,,,,,,,,5,7|4|1|5|6,,,,,,,6,7|1|5|6|4,,,,,,,,,,,4,2,6,3 mins ish,4,5f12248b4d4d4f14230714e7,5,6,4,3,2,1,Q25,Q27,Q34,Q40,Q47,Q51
7/29/2020 8:32:55,7/29/2020 8:37:12,0,109.95.146.53,100,256,1,7/29/2020 8:37:12,R_1NxePREQxZtehmr,,,,,49.87640380859375,19.207305908203125,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,6,6|5|7|4|1,,,,,,,8,10|8|9|11|1,,,,,,,,,,,,,5,1|4|6|7|5,,,,,,,,,7,,,,5,5|6|1|4|7,,,,,,,,,,,,,,,6,5|4|6|7|1,,,,,2,1,2,4,6,5e306c9e4dd79606e0ed3e74,3,5,2,1,4,6,Q25,Q29,Q36,Q43,Q46,Q54
7/29/2020 8:32:47,7/29/2020 8:37:30,0,94.132.217.126,100,282,1,7/29/2020 8:37:30,R_3fTbMAV5UClZslu,,,,,41.191497802734375,-8.5464935302734375,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,5,7|6|5|1|4,,,,,,,,,,,,,11,9|11|8|7|10,,,,,,,,,7,4|6|7|5|1,,,,,,,6,,5,4|1|7|6|5,,,,,,,,,,,,,,,,,,,,,6,4|6|1|7|5,2,1,5,5,2,5efd254ad1478e1709676dbd,4,3,1,6,2,5,Q25,Q32,Q37,Q43,Q45,Q56
7/29/2020 8:34:20,7/29/2020 8:37:31,0,89.151.41.107,100,191,1,7/29/2020 8:37:32,R_3HFghaHG8LlsWvs,,,,,50.3177032470703125,18.8865966796875,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,,,6,6|1|7|4|5,1,14|12|15|13|1,,,,,,,,,,,,,,,6,5|7|6|4|1,,,,,,,,,,,7,,,,,,,,5,6|7|1|4|5,,,,,,,6,1|6|4|7|5,,,,,,,,,2,1,3,3,4,5e6796a0ae143c03b3033195,3,4,5,1,2,6,Q26,Q27,Q35,Q43,Q48,Q52
7/29/2020 8:32:48,7/29/2020 8:37:42,0,193.57.217.49,100,294,1,7/29/2020 8:37:42,R_2tgRr7Anmtpa3BW,,,,,53.347198486328125,-6.243896484375,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,1,7|1|6|5|4,,,,,,,,,,,,,,,11,8|11|9|10|7,,,5,6|1|7|4|5,,,,,,,,,,,,10,,,,,5,1|4|6|7|5,,,,,,,,,,,,,,,,,6,5|7|4|6|1,,,,,2,2,3,5,3,5ee9e067fd89d0000ba52f8a,3,1,6,5,2,4,Q23,Q31,Q33,Q40,Q45,Q54
7/29/2020 8:34:29,7/29/2020 8:37:58,0,94.192.90.176,100,209,1,7/29/2020 8:37:58,R_3njX8YQsVNwvX62,,,,,52.64129638671875,1.219696044921875,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,6,5|4|7|1|6,,,12,15|1|13|12|14,,,,,,,,,,,,,,,6,7|1|6|5|4,,,,,,,,,,,5,,5,5|6|4|1|7,,,,,,,,,,,5,4|5|7|1|6,,,,,,,,,,,3,2,3,1,3,5d7a04666100d100012528c9,5,2,4,6,3,1,Q25,Q27,Q35,Q43,Q45,Q51
7/29/2020 8:34:41,7/29/2020 8:38:04,0,82.12.83.112,100,203,1,7/29/2020 8:38:04,R_3QQt23Zd312yUQA,,,,,53.4235992431640625,-2.3112945556640625,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,6,5|7|4|1|6,,,12,14|1|13|12|15,,,,,,,,,,,,,5,7|6|4|1|5,,,,,,,,,,8,,,,,,,,,,,5,5|1|7|6|4,,,,,,,,,,,6,1|5|6|4|7,,,,,2,1,5,3,5,5edbe8bede51ce095464a4a6,6,1,3,2,4,5,Q25,Q27,Q34,Q40,Q48,Q54
7/29/2020 8:34:37,7/29/2020 8:38:22,0,174.107.135.149,100,225,1,7/29/2020 8:38:22,R_3hhUqjiVB5QE4MJ,,,,,33.6988067626953125,-78.9160003662109375,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,5,1|4|6|5|7,,,,,,,,,,,,,,,,,,,11,10|11|7|8|9,,,,,,,,,,,4,1|5|4|7|6,,,,,,,7,,,,,,,,,,1,5|1|7|4|6,,,,,,,,,4,6|1|7|5|4,,,,,3,2,5,8,1,5f18ee0732d20512e02103c3,2,3,6,5,4,1,Q21,Q31,Q37,Q43,Q49,Q54
